frame,preprocess_ms,inference_ms,postprocess_ms,total_ms
383,1.929,4.234,1.718,7.881
384,1.846,4.205,1.669,7.72
385,1.954,4.243,1.562,7.76
386,1.921,4.205,1.938,8.064
387,2.025,4.427,2.244,8.696
388,2.231,4.401,2.316,8.949
389,2.195,4.415,1.729,8.339
390,1.87,4.207,1.616,7.692
391,1.993,4.208,1.615,7.816
392,2.0,4.286,1.647,7.933
393,1.934,4.27,1.709,7.913
394,2.009,4.316,1.674,7.999
395,2.167,4.253,1.643,8.063
396,1.964,4.283,1.646,7.893
397,1.912,4.377,1.61,7.899
398,1.858,4.278,1.583,7.719
399,1.873,4.298,1.69,7.861
400,2.023,4.227,1.645,7.895
401,1.991,4.248,1.688,7.928
402,1.834,4.229,1.644,7.707
403,1.896,4.222,1.775,7.894
404,2.18,4.293,1.893,8.366
405,2.211,4.262,1.82,8.292
406,2.048,4.237,1.8,8.085
407,2.065,4.364,2.006,8.436
408,2.087,4.222,1.875,8.185
409,2.196,4.216,1.808,8.22
410,1.93,4.256,1.704,7.891
411,1.792,4.224,1.64,7.656
412,2.079,4.34,1.758,8.176
413,2.075,4.237,1.645,7.957
414,1.898,4.261,1.61,7.769
415,1.886,4.252,1.59,7.728
416,1.957,4.399,1.712,8.069
417,1.903,4.278,1.724,7.904
418,1.783,4.286,1.679,7.747
419,1.85,4.252,1.642,7.744
420,1.867,4.245,1.695,7.807
421,1.919,4.23,1.593,7.742
422,1.825,4.264,1.804,7.893
423,1.968,4.328,1.559,7.855
424,1.796,4.227,1.743,7.767
425,1.779,4.224,1.576,7.579
426,1.731,4.225,1.528,7.485
427,1.951,4.216,1.7,7.867
428,2.04,4.254,1.662,7.955
429,1.871,4.254,1.659,7.785
430,1.963,4.235,1.66,7.858
431,2.111,4.266,1.725,8.102
432,2.009,4.269,1.627,7.906
433,1.938,4.241,1.692,7.871
434,1.924,4.283,1.738,7.946
435,2.002,4.246,1.636,7.884
436,1.952,4.264,1.655,7.871
437,2.038,4.305,2.099,8.442
438,2.124,4.386,1.948,8.458
439,2.221,4.258,1.793,8.271
440,2.088,4.314,1.71,8.112
441,2.144,4.297,1.849,8.29
442,2.057,4.252,1.838,8.147
443,2.199,4.266,1.707,8.172
444,1.955,4.294,1.719,7.967
445,1.909,4.257,1.741,7.907
446,2.003,4.291,1.732,8.026
447,2.119,4.315,1.724,8.157
448,1.923,4.246,1.689,7.857
449,1.847,4.247,1.649,7.744
450,1.829,4.266,1.591,7.686
451,1.895,4.206,1.584,7.685
452,1.832,4.24,1.62,7.691
453,1.818,4.187,1.586,7.591
454,1.746,4.211,1.621,7.577
455,1.835,4.259,1.553,7.647
456,1.937,4.288,1.629,7.854
457,1.823,4.422,1.638,7.883
458,1.754,4.264,1.614,7.632
459,1.795,4.265,1.705,7.765
460,1.894,4.304,1.72,7.918
461,2.031,4.241,1.695,7.967
462,2.009,4.255,1.71,7.975
463,1.87,4.251,1.622,7.743
464,1.92,4.269,2.355,8.544
465,2.138,4.309,1.644,8.091
466,2.113,4.308,1.648,8.069
467,2.034,4.269,1.632,7.934
468,2.027,4.251,1.664,7.941
469,2.074,4.378,1.673,8.125
470,1.929,4.25,1.615,7.793
471,1.909,4.244,1.604,7.756
472,2.062,4.477,2.051,8.59
473,2.28,4.387,1.775,8.441
474,2.135,4.261,1.891,8.288
475,2.063,4.272,1.75,8.085
476,2.114,4.302,1.818,8.234
477,2.201,4.272,1.779,8.253
478,2.082,4.283,1.786,8.151
479,2.12,4.381,1.713,8.214
480,2.022,4.3,1.657,7.98
481,2.094,4.333,1.717,8.144
482,2.082,4.358,1.679,8.119
483,2.087,4.25,1.634,7.971
484,1.94,4.263,1.726,7.93
485,2.113,4.45,2.422,8.984
486,1.997,4.435,2.444,8.875
487,2.039,5.232,1.658,8.929
488,1.859,4.255,1.578,7.692
489,1.85,4.246,1.589,7.685
490,1.819,4.224,1.604,7.646
491,1.815,4.259,1.591,7.664
492,1.909,4.23,1.692,7.832
493,1.821,4.252,1.55,7.624
494,1.773,4.218,1.545,7.537
495,1.811,4.23,1.563,7.604
496,1.9,4.244,1.607,7.75
497,2.141,4.332,2.467,8.94
498,2.142,4.419,2.819,9.38
499,2.476,4.573,2.543,9.591
500,2.452,4.441,3.098,9.992
501,2.324,4.477,1.975,8.776
502,2.011,4.345,1.8,8.157
503,2.055,4.234,1.723,8.012
504,2.069,4.318,1.924,8.311
505,2.07,4.278,1.71,8.058
506,1.869,4.242,1.846,7.957
507,2.453,4.323,1.763,8.539
508,2.134,4.359,1.999,8.492
509,2.155,4.272,1.704,8.131
510,2.109,4.609,2.292,9.009
511,2.17,4.267,1.748,8.184
512,2.005,4.292,1.715,8.012
513,2.007,4.264,1.7,7.972
514,1.872,4.324,1.618,7.814
515,1.904,4.256,1.698,7.858
516,2.251,4.305,1.714,8.269
517,2.083,4.26,1.655,7.998
518,1.92,4.259,1.625,7.804
519,1.853,4.291,1.591,7.735
520,1.825,4.256,1.702,7.783
521,1.823,4.285,1.748,7.856
522,1.84,4.228,1.565,7.633
523,1.863,4.22,1.643,7.725
524,1.802,4.319,1.581,7.703
525,1.858,4.234,1.569,7.662
526,1.823,4.222,1.639,7.683
527,1.926,4.242,1.547,7.714
528,1.868,4.366,1.595,7.829
529,2.125,4.292,1.619,8.036
530,2.124,4.267,2.191,8.582
531,1.935,4.248,1.631,7.814
532,1.896,4.256,1.675,7.827
533,1.976,4.24,1.695,7.911
534,2.118,4.271,1.951,8.34
535,2.138,4.224,1.901,8.263
536,1.948,4.378,1.815,8.142
537,2.12,4.237,1.634,7.992
538,1.969,4.255,1.675,7.9
539,1.935,4.207,1.616,7.758
540,1.821,4.392,1.769,7.982
541,2.049,4.264,1.631,7.944
542,1.955,4.251,1.822,8.028
543,2.389,4.248,1.768,8.405
544,2.097,4.266,1.75,8.113
545,2.167,4.223,1.904,8.295
546,2.266,4.255,1.829,8.349
547,2.157,4.276,1.754,8.187
548,2.085,4.234,1.678,7.997
549,1.924,4.256,1.71,7.889
550,1.847,4.264,1.624,7.734
551,1.968,4.299,1.667,7.934
552,2.022,4.296,1.623,7.941
553,1.941,4.248,1.593,7.781
554,1.82,4.237,1.709,7.766
555,1.843,4.232,1.584,7.659
556,1.755,4.266,1.559,7.58
557,1.869,4.214,1.544,7.628
558,1.781,4.215,1.731,7.726
559,1.847,4.21,1.753,7.81
560,1.718,4.224,1.529,7.472
561,1.761,4.368,1.74,7.868
562,1.963,4.308,1.552,7.822
563,1.821,4.236,1.59,7.647
564,1.954,4.224,1.64,7.818
565,1.849,4.219,1.532,7.6
566,1.91,4.284,1.605,7.799
567,2.015,4.326,1.582,7.923
568,1.853,4.278,1.591,7.722
569,1.893,4.249,1.775,7.917
570,2.028,4.214,1.658,7.9
571,2.132,4.271,1.653,8.055
572,1.862,4.237,1.642,7.742
573,2.09,4.48,2.34,8.91
574,2.009,4.268,1.69,7.968
575,1.909,4.232,1.583,7.724
576,1.856,4.247,1.608,7.711
577,2.158,4.282,1.767,8.207
578,2.094,4.256,1.742,8.092
579,2.105,4.244,1.784,8.133
580,2.217,4.227,2.231,8.675
581,2.182,4.275,1.739,8.197
582,2.006,4.27,1.689,7.965
583,1.921,4.285,1.819,8.025
584,2.014,4.42,2.79,9.224
585,2.396,5.189,2.841,10.426
586,2.289,4.437,2.73,9.456
587,2.446,4.879,2.694,10.02
588,2.024,4.652,2.856,9.532
589,2.441,4.509,2.894,9.844
590,2.961,4.755,2.547,10.263
591,2.344,4.447,2.553,9.344
592,2.27,4.411,2.672,9.353
593,2.103,4.422,2.541,9.066
594,2.587,4.427,2.802,9.816
595,2.156,4.483,2.616,9.256
596,1.994,4.411,3.697,10.102
597,2.168,4.375,2.619,9.162
598,2.324,4.45,2.752,9.526
599,2.175,4.395,2.394,8.963
600,2.352,4.315,2.917,9.584
601,2.556,4.476,2.469,9.501
602,2.137,4.272,2.111,8.52
603,2.287,6.83,2.263,11.38
604,2.193,4.308,2.57,9.071
605,2.152,4.724,2.638,9.514
606,2.612,4.584,4.542,11.738
607,2.71,4.816,2.677,10.203
608,2.291,4.297,2.28,8.867
609,2.226,4.29,2.331,8.846
610,2.294,4.27,2.276,8.841
611,2.201,4.326,2.172,8.699
612,2.154,4.295,2.244,8.693
613,2.262,4.288,2.22,8.77
614,2.294,4.356,2.328,8.978
615,2.295,4.323,2.264,8.883
616,2.257,4.314,2.233,8.804
617,2.341,4.663,2.258,9.261
618,2.114,4.303,2.234,8.651
619,2.247,5.467,3.585,11.298
620,3.188,4.399,2.447,10.034
621,2.337,4.321,2.612,9.27
622,2.464,4.433,2.968,9.865
623,2.502,4.297,2.382,9.181
624,2.341,4.378,2.3,9.019
625,2.586,4.433,2.564,9.583
626,2.509,4.387,2.428,9.325
627,2.545,4.338,2.837,9.72
628,4.281,4.971,2.964,12.216
629,2.269,4.334,2.207,8.81
630,2.199,4.266,2.222,8.687
631,2.212,4.295,2.206,8.713
632,2.158,4.285,2.158,8.602
633,2.25,4.33,2.475,9.055
634,2.374,4.332,2.38,9.086
635,2.298,4.315,2.298,8.912
636,2.285,4.294,2.368,8.947
637,2.457,4.277,2.439,9.172
638,2.419,4.346,2.72,9.485
639,2.499,4.353,2.255,9.107
640,2.211,4.336,2.182,8.729
641,2.262,4.273,2.157,8.692
642,2.23,4.379,2.454,9.063
643,2.43,4.331,2.439,9.2
644,2.222,4.371,2.286,8.879
645,2.227,4.287,2.296,8.809
646,2.201,4.302,2.272,8.775
647,2.236,4.297,2.142,8.675
648,2.172,4.283,2.142,8.596
649,2.128,4.315,2.097,8.541
650,2.271,4.314,2.097,8.682
651,2.316,4.308,2.164,8.789
652,2.078,4.31,2.147,8.535
653,2.156,4.281,2.307,8.743
654,3.107,4.318,3.324,10.749
655,2.227,4.28,2.178,8.685
656,2.132,4.396,2.331,8.86
657,2.189,4.26,2.221,8.67
658,2.091,4.741,3.502,10.335
659,3.688,4.725,2.248,10.662
660,2.335,4.595,3.084,10.014
661,2.552,4.506,2.349,9.408
662,2.205,4.256,2.177,8.638
663,2.155,4.268,2.149,8.571
664,2.026,4.233,2.103,8.363
665,1.972,4.253,2.294,8.519
666,1.985,4.233,2.275,8.493
667,2.362,4.335,2.501,9.198
668,2.485,4.328,2.265,9.077
669,2.355,4.433,2.369,9.156
670,2.595,4.361,2.424,9.379
671,2.294,4.402,2.516,9.212
672,2.307,4.339,2.39,9.037
673,2.281,4.341,2.371,8.993
674,2.233,4.344,2.314,8.892
675,2.262,4.355,2.353,8.97
676,2.224,4.324,2.335,8.884
677,2.239,4.323,2.274,8.837
678,2.222,4.294,2.319,8.836
679,2.142,4.34,2.233,8.715
680,2.207,4.341,2.294,8.842
681,2.119,4.332,2.169,8.619
682,1.977,4.276,2.148,8.401
683,4.407,5.123,2.292,11.822
684,2.003,4.274,2.191,8.468
685,1.916,4.256,2.128,8.3
686,1.997,4.273,2.239,8.508
687,1.984,4.243,2.194,8.421
688,2.043,4.26,2.309,8.612
689,1.984,4.312,2.183,8.48
690,2.079,4.275,2.219,8.572
691,2.061,4.405,2.202,8.668
692,2.081,4.589,2.15,8.82
693,1.974,4.283,2.192,8.449
694,2.07,4.329,2.231,8.63
695,1.929,4.25,2.109,8.288
696,2.034,4.253,2.061,8.348
697,1.895,4.229,1.98,8.104
698,1.865,4.209,2.102,8.176
699,1.839,4.232,1.964,8.035
700,1.846,4.2,2.011,8.057
701,1.865,4.197,2.109,8.172
702,1.845,4.246,1.95,8.041
703,1.821,4.307,2.654,8.782
704,1.926,4.233,1.964,8.123
705,1.919,4.233,2.187,8.339
706,1.868,4.265,2.474,8.607
707,1.957,4.226,1.99,8.173
708,1.819,4.223,2.131,8.174
709,1.943,4.25,1.962,8.155
710,1.823,4.217,1.988,8.028
711,1.829,4.214,2.018,8.062
712,1.972,4.223,1.977,8.172
713,1.899,4.22,1.961,8.08
714,1.944,4.241,1.95,8.135
715,1.849,4.822,2.428,9.1
716,2.452,4.402,2.177,9.031
717,2.227,4.25,2.087,8.564
718,2.092,4.552,2.325,8.97
719,2.148,4.242,1.99,8.38
720,1.964,4.26,2.038,8.262
721,1.857,4.251,1.956,8.065
722,1.923,4.217,2.083,8.223
723,1.926,4.203,1.949,8.078
724,1.824,4.206,2.151,8.181
725,1.839,4.234,1.97,8.044
726,1.848,4.213,1.966,8.028
727,1.856,4.221,1.97,8.047
728,1.993,4.259,1.993,8.246
729,1.978,4.387,2.005,8.37
730,2.059,4.386,2.756,9.202
731,2.739,5.504,2.188,10.431
732,1.977,4.24,1.996,8.214
733,1.877,4.222,1.974,8.072
734,1.827,4.214,1.942,7.984
735,1.901,4.326,2.563,8.79
736,1.987,4.409,2.807,9.204
737,2.058,4.389,2.42,8.867
738,2.019,4.812,3.24,10.071
739,2.01,4.41,2.297,8.716
740,2.216,4.566,2.341,9.123
741,3.431,4.524,2.589,10.544
742,2.621,6.09,2.74,11.452
743,2.392,4.793,2.768,9.954
744,2.205,4.47,2.583,9.258
745,2.148,4.397,3.798,10.343
746,2.193,4.405,2.962,9.56
747,2.26,4.426,2.531,9.217
748,2.144,4.392,2.551,9.087
749,2.076,4.39,2.671,9.137
750,2.093,4.387,2.734,9.213
751,2.262,4.371,2.761,9.394
752,2.773,4.317,2.223,9.314
753,2.217,4.329,2.514,9.059
754,2.196,4.454,2.656,9.306
755,2.282,4.366,2.229,8.877
756,2.297,4.516,2.993,9.806
757,2.327,4.332,2.342,9.002
758,2.08,4.351,2.193,8.625
759,2.021,4.806,2.739,9.566
760,2.398,4.441,2.762,9.6
761,2.357,4.505,2.637,9.499
762,2.334,4.43,2.535,9.299
763,2.19,4.435,2.197,8.822
764,2.535,5.594,2.949,11.079
765,2.406,4.572,2.74,9.719
766,2.368,5.38,2.733,10.481
767,2.35,4.343,2.151,8.844
768,2.091,4.29,2.118,8.499
769,1.99,4.31,2.092,8.391
770,2.117,4.416,2.192,8.726
771,2.911,4.365,2.463,9.74
772,2.025,4.413,2.243,8.681
773,2.162,4.246,4.71,11.118
774,3.397,4.281,2.132,9.81
775,2.164,4.344,2.14,8.648
776,2.069,4.274,2.003,8.346
777,1.921,4.331,1.998,8.25
778,1.979,4.245,2.079,8.304
779,1.967,4.845,2.451,9.263
780,2.115,4.405,2.536,9.056
781,2.248,4.506,2.559,9.313
782,2.156,4.4,2.636,9.192
783,2.152,4.415,2.276,8.842
784,2.051,4.315,2.191,8.557
785,2.231,4.366,2.076,8.673
786,2.095,4.342,2.151,8.588
787,2.11,4.295,2.029,8.433
788,2.021,4.321,2.036,8.378
789,1.975,4.247,2.093,8.314
790,2.002,4.252,2.035,8.288
791,2.118,4.409,2.544,9.07
792,2.135,4.399,2.355,8.888
